folio,id_persona,expp,expc,provincia,comuna
144890701,5,74,79,42,4203
144890701,6,74,79,42,4203
144890801,1,74,79,42,4203
144890801,2,74,79,42,4203
144890801,3,74,79,42,4203
144890801,4,74,79,42,4203
144940101,1,51,50,22,2201
144940201,1,52,51,22,2201
144940201,2,52,51,22,2201
144940201,3,52,51,22,2201
144940201,4,52,51,22,2201
144940401,1,51,50,22,2201
144940401,2,51,50,22,2201
144940401,3,51,50,22,2201
144940401,4,51,50,22,2201
144940701,1,51,51,22,2201
144940701,2,51,51,22,2201
144940801,1,51,50,22,2201
144950101,1,24,26,123,12301
144950101,2,24,26,123,12301
144950101,3,24,26,123,12301
144950201,1,25,25,123,12301
144950301,1,24,25,123,12301
144950301,2,24,25,123,12301
144950801,1,25,25,123,12301
144950801,2,25,25,123,12301
144950901,1,24,25,123,12301
144951001,1,25,25,123,12301
144951001,2,25,25,123,12301
144951001,3,25,25,123,12301
144951001,4,25,25,123,12301
144951001,5,25,25,123,12301
144951001,6,25,25,123,12301
144951101,1,24,26,123,12301
144951101,2,24,26,123,12301
144951201,1,24,25,123,12301
144951201,2,24,25,123,12301
144970101,1,78,76,61,6101
144970101,2,78,76,61,6101
144970201,1,78,76,61,6101
144970201,2,78,76,61,6101
144970301,1,78,76,61,6101
144970301,4,78,76,61,6101
144970302,1,77,76,61,6101
144970302,2,77,76,61,6101
144970401,1,78,76,61,6101
144970401,2,78,76,61,6101
144970401,3,78,76,61,6101
144970401,4,78,76,61,6101
144970401,5,78,76,61,6101
144970601,1,77,76,61,6101
144970601,2,77,76,61,6101
144970601,3,77,76,61,6101
144970701,1,77,76,61,6101
144970801,1,78,76,61,6101
144970801,2,78,76,61,6101
144970801,3,78,76,61,6101
144970801,4,78,76,61,6101
144970801,5,78,76,61,6101
144990201,1,89,88,61,6101
144990201,2,89,88,61,6101
144990201,3,89,88,61,6101
144990201,4,89,88,61,6101
144990301,1,89,88,61,6101
144990301,2,89,88,61,6101
144990401,1,89,87,61,6101
144990401,2,89,87,61,6101
144990401,3,89,87,61,6101
144990401,4,89,87,61,6101
144990401,5,89,87,61,6101
144990601,1,89,87,61,6101
144990601,2,89,87,61,6101
144990701,1,89,87,61,6101
144990801,1,89,87,61,6101
145010101,1,148,171,131,13124
145010101,3,148,171,131,13124
145010101,4,148,171,131,13124
145010201,1,148,171,131,13124
145010201,2,148,171,131,13124
145010201,3,148,171,131,13124
145010201,4,148,171,131,13124
145010201,5,148,171,131,13124
145010301,1,148,172,131,13124
145010301,2,148,172,131,13124
145010301,3,148,172,131,13124
145010301,4,148,172,131,13124
145010301,5,148,172,131,13124
145010301,6,148,172,131,13124
145010501,1,148,172,131,13124
145010501,2,148,172,131,13124
145010501,3,148,172,131,13124
145010501,4,148,172,131,13124
145040101,1,82,82,71,7101
145040101,2,82,82,71,7101
145040101,3,82,82,71,7101
145040101,4,82,82,71,7101
145040101,5,82,82,71,7101
145040101,6,82,82,71,7101
145040101,7,82,82,71,7101
145040101,8,82,82,71,7101
145040201,1,82,82,71,7101
145040201,2,82,82,71,7101
145040301,1,82,83,71,7101
145040601,1,82,83,71,7101
145040601,2,82,83,71,7101
145040701,1,82,83,71,7101
145040701,2,82,83,71,7101
145040701,3,82,83,71,7101
145040801,1,82,83,71,7101
145040802,1,81,83,71,7101
145080101,1,28,28,11,1101
145080101,2,28,28,11,1101
145080101,3,28,28,11,1101
145080201,1,27,29,11,1101
145080201,2,27,29,11,1101
145080201,3,27,29,11,1101
145080301,1,27,29,11,1101
145080301,2,27,29,11,1101
145080501,1,27,29,11,1101
145080501,2,27,29,11,1101
145080501,3,27,29,11,1101
145080601,1,28,29,11,1101
145080701,2,27,29,11,1101
145080701,3,27,29,11,1101
145080701,4,27,29,11,1101
145080801,1,27,28,11,1101
145080801,2,27,28,11,1101
145080801,3,27,28,11,1101
145080901,1,27,29,11,1101
145080901,2,27,29,11,1101
145080901,3,27,29,11,1101
145080901,4,27,29,11,1101
145080901,5,27,29,11,1101
145081001,1,27,29,11,1101
145081001,2,27,29,11,1101
145081101,1,28,29,11,1101
145081101,2,28,29,11,1101
145081101,3,28,29,11,1101
145081201,1,28,29,11,1101
145081201,2,28,29,11,1101
145081201,3,28,29,11,1101
145100101,1,24,24,33,3301
145100101,2,24,24,33,3301
145100201,1,25,24,33,3301
145100201,2,25,24,33,3301
145100201,3,25,24,33,3301
145100401,1,25,24,33,3301
145100401,2,25,24,33,3301
145100401,3,25,24,33,3301
145100601,1,24,24,33,3301
145100901,1,24,24,33,3301
145100901,2,24,24,33,3301
145101101,1,24,24,33,3301
145120101,1,74,72,41,4102
145120201,1,73,71,41,4102
145120202,1,74,71,41,4102
145120301,1,74,71,41,4102
145120301,2,74,71,41,4102
145120301,3,74,71,41,4102
145120501,1,73,71,41,4102
145120601,1,73,72,41,4102
145120601,2,73,72,41,4102
145120601,3,73,72,41,4102
145120601,4,73,72,41,4102
145120701,1,74,72,41,4102
145120701,2,74,72,41,4102
145120701,3,74,72,41,4102
145120701,4,74,72,41,4102
145120701,5,74,72,41,4102
145120801,1,73,72,41,4102
145120801,2,73,72,41,4102
145120801,3,73,72,41,4102
145120801,4,73,72,41,4102
145150101,1,36,37,11,1101
145150101,2,36,37,11,1101
145150101,3,36,37,11,1101
145150101,4,36,37,11,1101
145150201,1,36,37,11,1101
145150201,2,36,37,11,1101
145150201,3,36,37,11,1101
145150301,1,35,37,11,1101
145150301,2,35,37,11,1101
145150301,3,35,37,11,1101
145150401,1,35,38,11,1101
145150401,2,35,38,11,1101
145150501,1,36,38,11,1101
145150501,2,36,38,11,1101
145150501,3,36,38,11,1101
145150501,4,36,38,11,1101
145150601,1,35,38,11,1101
145150601,2,35,38,11,1101
145150601,3,35,38,11,1101
145150701,1,35,38,11,1101
145150701,2,35,38,11,1101
145150701,3,35,38,11,1101
145150701,4,35,38,11,1101
145150801,1,35,37,11,1101
145150801,2,35,37,11,1101
145150801,3,35,37,11,1101
145150901,1,36,38,11,1101
145150901,2,36,38,11,1101
145150901,3,36,38,11,1101
145150901,4,36,38,11,1101
145151001,1,36,38,11,1101
145151001,2,36,38,11,1101
145151001,3,36,38,11,1101
145151101,1,35,37,11,1101
145151101,2,35,37,11,1101
145151201,1,36,37,11,1101
145151201,2,36,37,11,1101
145151201,3,36,37,11,1101
145151301,1,35,37,11,1101
145151301,2,35,37,11,1101
145151301,3,35,37,11,1101
145151401,1,35,37,11,1101
145151401,2,35,37,11,1101
145170201,1,58,76,91,9107
145170201,2,58,76,91,9107
145170301,1,57,76,91,9107
145170401,1,58,76,91,9107
145170401,2,58,76,91,9107
145170401,3,58,76,91,9107
145170701,1,57,76,91,9107
145170701,2,57,76,91,9107
145170701,3,57,76,91,9107
145170701,4,57,76,91,9107
145170701,5,57,76,91,9107
145170801,1,57,76,91,9107
145230101,1,62,68,53,5302
145230101,2,62,68,53,5302
145230101,3,62,68,53,5302
145230201,1,62,68,53,5302
145230201,2,62,68,53,5302
145230201,3,62,68,53,5302
145230301,1,62,68,53,5302
145230301,2,62,68,53,5302
145230301,3,62,68,53,5302
145230301,4,62,68,53,5302
145230401,1,62,68,53,5302
145230501,1,62,68,53,5302
145230501,2,62,68,53,5302
145230601,1,62,68,53,5302
145230601,2,62,68,53,5302
145230601,3,62,68,53,5302
145230601,4,62,68,53,5302
145230701,1,62,67,53,5302
145230701,2,62,67,53,5302
145230701,3,62,67,53,5302
145230801,1,62,68,53,5302
145230801,2,62,68,53,5302
145230801,3,62,68,53,5302
145230901,1,62,68,53,5302
145230901,2,62,68,53,5302
145230901,3,62,68,53,5302
145230901,4,62,68,53,5302
145240101,1,17,17,83,8310
145240101,2,17,17,83,8310
145240201,1,18,17,83,8310
145240301,1,17,17,83,8310
145240301,2,17,17,83,8310
145240401,1,18,17,83,8310
145240401,2,18,17,83,8310
145240501,1,18,17,83,8310
145240501,2,18,17,83,8310
145240601,1,18,17,83,8310
145240601,2,18,17,83,8310
145240601,3,18,17,83,8310
145240701,1,18,17,83,8310
145240701,2,18,17,83,8310
145240801,1,18,17,83,8310
145240801,2,18,17,83,8310
145240901,1,17,17,83,8310
145241001,1,18,17,83,8310
145241001,2,18,17,83,8310
145260101,1,35,35,141,14101
145260101,2,35,35,141,14101
145260101,3,35,35,141,14101
145260101,4,35,35,141,14101
145260301,1,36,35,141,14101
145260401,1,35,35,141,14101
145260401,2,35,35,141,14101
145260701,1,36,35,141,14101
145260801,1,35,35,141,14101
145260801,2,35,35,141,14101
145290101,1,72,78,73,7301
145290101,2,72,78,73,7301
145290201,1,72,78,73,7301
145290201,2,72,78,73,7301
145290301,1,73,78,73,7301
145290301,2,73,78,73,7301
145290301,3,73,78,73,7301
145290301,4,73,78,73,7301
145290401,1,72,78,73,7301
145290401,2,72,78,73,7301
145290401,3,72,78,73,7301
145290701,1,73,78,73,7301
145290701,2,73,78,73,7301
145290801,1,72,78,73,7301
145290801,2,72,78,73,7301
145290801,3,72,78,73,7301
145300101,1,25,25,33,3301
145300201,1,26,25,33,3301
145300201,2,26,25,33,3301
145300201,3,26,25,33,3301
145300201,4,26,25,33,3301
145300201,5,26,25,33,3301
145300301,1,26,25,33,3301
145300301,2,26,25,33,3301
145300301,3,26,25,33,3301
145300301,4,26,25,33,3301
145300301,5,26,25,33,3301
145300301,6,26,25,33,3301
145300301,7,26,25,33,3301
145300401,1,26,25,33,3301
145300401,2,26,25,33,3301
145300501,1,26,25,33,3301
145300501,2,26,25,33,3301
145300801,1,25,25,33,3301
145300801,2,25,25,33,3301
145300901,1,25,25,33,3301
145300901,2,25,25,33,3301
145300901,3,25,25,33,3301
145350101,1,76,75,51,5101
145350101,2,76,75,51,5101
145350201,1,76,75,51,5101
145350201,2,76,75,51,5101
145350401,1,76,76,51,5101
145350501,1,76,75,51,5101
145350501,2,76,75,51,5101
145350601,1,77,75,51,5101
145350601,2,77,75,51,5101
145350601,3,77,75,51,5101
145350601,4,77,75,51,5101
145350601,5,77,75,51,5101
145350601,6,77,75,51,5101
145350701,1,77,75,51,5101
145350801,1,77,75,51,5101
145350801,2,77,75,51,5101
145350801,3,77,75,51,5101
145350801,4,77,75,51,5101
145350801,5,77,75,51,5101
145360401,1,66,65,22,2201
145360401,2,66,65,22,2201
145360701,1,66,65,22,2201
145360701,2,66,65,22,2201
145360801,1,66,65,22,2201
145360801,2,66,65,22,2201
145360801,3,66,65,22,2201
145360801,4,66,65,22,2201
145370101,1,73,74,81,8102
145370101,2,73,74,81,8102
145370301,1,72,73,81,8102
145370301,2,72,73,81,8102
145370301,3,72,73,81,8102
145370301,4,72,73,81,8102
145370301,5,72,73,81,8102
145370501,1,72,74,81,8102
145370501,2,72,74,81,8102
145370501,3,72,74,81,8102
145370501,4,72,74,81,8102
145370501,5,72,74,81,8102
145370601,1,72,74,81,8102
145370601,2,72,74,81,8102
145370701,1,72,74,81,8102
145410101,1,224,245,131,13102
145410101,2,224,245,131,13102
145410101,3,224,245,131,13102
145410101,4,224,245,131,13102
145410101,5,224,245,131,13102
145410301,1,225,245,131,13102
145410301,2,225,245,131,13102
145410401,1,225,245,131,13102
145410501,1,225,244,131,13102
145410501,2,225,244,131,13102
145410501,3,225,244,131,13102
145410601,1,224,245,131,13102
145410801,1,225,245,131,13102
145410801,2,225,245,131,13102
145410801,3,225,245,131,13102
145410801,4,225,245,131,13102
145440101,1,73,71,41,4102
145440201,1,73,71,41,4102
145440301,1,73,71,41,4102
145440301,2,73,71,41,4102
145440401,1,73,71,41,4102
145440402,1,73,71,41,4102
145440601,1,73,71,41,4102
145440601,2,73,71,41,4102
145440601,3,73,71,41,4102
145440701,1,72,70,41,4102
145440701,2,72,70,41,4102
145440702,1,73,71,41,4102
145440801,1,73,71,41,4102
145440801,2,73,71,41,4102
145440801,3,73,71,41,4102
145440801,4,73,71,41,4102
145440801,5,73,71,41,4102
145520201,1,64,84,91,9107
145520201,2,64,84,91,9107
145520201,3,64,84,91,9107
145520301,1,64,85,91,9107
145520301,2,64,85,91,9107
145520301,3,64,85,91,9107
145520401,1,63,85,91,9107
145520401,2,63,85,91,9107
145520401,3,63,85,91,9107
145520401,4,63,85,91,9107
145520601,1,64,85,91,9107
145520601,2,64,85,91,9107
145521001,1,63,84,91,9107
145560101,1,200,191,131,13110
145560101,2,200,191,131,13110
145560301,1,201,191,131,13110
145560401,1,201,192,131,13110
145560401,2,201,192,131,13110
145560401,3,201,192,131,13110
145560401,4,201,192,131,13110
145560501,1,201,191,131,13110
145560501,2,201,191,131,13110
145560501,3,201,191,131,13110
145560501,4,201,191,131,13110
145560501,5,201,191,131,13110
145560801,1,200,191,131,13110
145560801,2,200,191,131,13110
145560801,3,200,191,131,13110
145590101,1,78,87,91,9101
145590101,2,78,87,91,9101
145590101,3,78,87,91,9101
145590501,1,79,87,91,9101
145590501,2,79,87,91,9101
145590601,1,79,87,91,9101
145590601,2,79,87,91,9101
145590601,3,79,87,91,9101
145590701,1,79,87,91,9101
145590801,1,79,87,91,9101
145590801,2,79,87,91,9101
145700201,1,62,64,81,8101
145700201,2,62,64,81,8101
145700301,1,62,63,81,8101
145700501,1,62,63,81,8101
145700501,2,62,63,81,8101
145700601,1,62,63,81,8101
145700601,2,62,63,81,8101
145700701,1,62,64,81,8101
145700701,2,62,64,81,8101
145700801,1,62,63,81,8101
145700801,2,62,63,81,8101
145700801,3,62,63,81,8101
145700801,4,62,63,81,8101
145710501,1,21,22,11,1101
145710501,2,21,22,11,1101
145710501,3,21,22,11,1101
145710601,1,21,22,11,1101
145710901,1,21,23,11,1101
145710901,2,21,23,11,1101
145710901,3,21,23,11,1101
145711001,1,21,23,11,1101
145711201,1,21,23,11,1101
145711201,2,21,23,11,1101
145711201,3,21,23,11,1101
145711201,4,21,23,11,1101
145730201,1,133,92,135,13505
145730301,1,133,91,135,13505
145730301,2,133,91,135,13505
145730401,1,132,91,135,13505
145730501,1,132,91,135,13505
145730501,2,132,91,135,13505
145730501,3,132,91,135,13505
145730501,4,132,91,135,13505
145730801,1,132,91,135,13505
145730801,2,132,91,135,13505
145730801,3,132,91,135,13505
145730801,4,132,91,135,13505
145730901,1,132,91,135,13505
145750101,1,46,46,151,15101
145750101,2,46,46,151,15101
145750101,3,46,46,151,15101
145750401,1,46,46,151,15101
145750401,2,46,46,151,15101
145750401,3,46,46,151,15101
145750501,1,46,45,151,15101
145750501,2,46,45,151,15101
145750701,1,46,46,151,15101
145750701,2,46,46,151,15101
145750901,1,46,45,151,15101
145750901,2,46,45,151,15101
145751001,1,46,46,151,15101
145751001,2,46,46,151,15101
145751001,3,46,46,151,15101
145751401,1,46,45,151,15101
145760101,1,44,44,63,6307
145760201,1,44,44,63,6307
145760201,2,44,44,63,6307
145760201,3,44,44,63,6307
145760201,4,44,44,63,6307
145760301,1,44,44,63,6307
145760301,2,44,44,63,6307
145760401,1,45,44,63,6307
145760401,2,45,44,63,6307
145760501,1,44,44,63,6307
145760501,2,44,44,63,6307
145760801,1,44,44,63,6307
145760801,2,44,44,63,6307
145760801,3,44,44,63,6307
145760801,4,44,44,63,6307
145760901,1,45,44,63,6307
145760901,2,45,44,63,6307
145760901,3,45,44,63,6307
145760901,4,45,44,63,6307
145761001,1,44,44,63,6307
145770701,1,143,155,62,6205
145770701,2,143,155,62,6205
145780101,1,86,114,136,13603
145780101,2,86,114,136,13603
145780101,4,86,114,136,13603
145780101,5,86,114,136,13603
145780101,6,86,114,136,13603
145780101,7,86,114,136,13603
145780301,1,85,113,136,13603
145780401,1,86,113,136,13603
145780401,2,86,113,136,13603
145780401,3,86,113,136,13603
145780501,1,86,114,136,13603
145780501,2,86,114,136,13603
145780501,3,86,114,136,13603
145780501,4,86,114,136,13603
145780901,1,86,113,136,13603
145780901,2,86,113,136,13603
145781001,1,86,113,136,13603
145781001,2,86,113,136,13603
145810201,1,236,237,131,13126
145810201,2,236,237,131,13126
145860201,1,51,68,91,9107
145860201,2,51,68,91,9107
145860201,3,51,68,91,9107
145860301,1,51,68,91,9107
145860301,2,51,68,91,9107
145860401,1,51,68,91,9107
145860401,2,51,68,91,9107
145860501,1,51,68,91,9107
145860501,2,51,68,91,9107
145860501,3,51,68,91,9107
145860501,4,51,68,91,9107
145860601,1,51,68,91,9107
145860601,2,51,68,91,9107
145860701,1,51,68,91,9107
145860701,2,51,68,91,9107
145860801,1,51,68,91,9107
145910201,1,159,189,131,13101
145910501,1,159,188,131,13101
145910501,2,159,188,131,13101
145910801,1,160,188,131,13101
145940101,1,81,95,103,10303
145940301,1,81,95,103,10303
145940301,2,81,95,103,10303
145940301,3,81,95,103,10303
145940301,4,81,95,103,10303
145940401,1,81,95,103,10303
145940401,2,81,95,103,10303
145940501,1,81,95,103,10303
145940501,2,81,95,103,10303
145940501,3,81,95,103,10303
145940701,1,81,95,103,10303
145940701,2,81,95,103,10303
145940801,1,81,95,103,10303
145940801,2,81,95,103,10303
145940801,3,81,95,103,10303
145940801,4,81,95,103,10303
145940801,5,81,95,103,10303
145980201,1,68,53,62,6206
145980301,1,69,53,62,6206
145980401,1,69,54,62,6206
145980801,1,69,54,62,6206
145980801,2,69,54,62,6206
145981001,1,69,54,62,6206
145981001,2,69,54,62,6206
145981001,3,69,54,62,6206
145981001,4,69,54,62,6206
146010101,1,52,57,91,9101
146010201,1,52,56,91,9101
146010201,2,52,56,91,9101
146010301,1,51,57,91,9101
146010301,2,51,57,91,9101
146010501,1,51,56,91,9101
146010501,2,51,56,91,9101
146010501,3,51,56,91,9101
146010701,1,51,56,91,9101
146010701,2,51,56,91,9101
146010701,3,51,56,91,9101
146010701,4,51,56,91,9101
146010701,5,51,56,91,9101
146010801,1,52,57,91,9101
146040201,1,122,120,51,5109
146040701,1,122,120,51,5109
146060101,1,48,46,61,6105
146060101,2,48,46,61,6105
146060401,1,48,46,61,6105
146060401,2,48,46,61,6105
146060401,3,48,46,61,6105
146060501,1,48,46,61,6105
146060501,2,48,46,61,6105
146060501,3,48,46,61,6105
146060501,4,48,46,61,6105
146060601,1,48,46,61,6105
146060601,2,48,46,61,6105
146060601,3,48,46,61,6105
146060701,1,48,46,61,6105
146060701,2,48,46,61,6105
146060801,1,48,46,61,6105
146060801,2,48,46,61,6105
146060801,3,48,46,61,6105
146060801,4,48,46,61,6105
146060801,5,48,46,61,6105
146060801,6,48,46,61,6105
146060901,1,48,46,61,6105
146060901,2,48,46,61,6105
146060901,3,48,46,61,6105
146061001,1,49,46,61,6105
146061001,2,49,46,61,6105
146130201,1,22,23,121,12101
146130201,2,22,23,121,12101
146130301,1,23,22,121,12101
146130301,2,23,22,121,12101
146130301,3,23,22,121,12101
146130401,1,23,22,121,12101
146130501,1,23,22,121,12101
146130501,2,23,22,121,12101
146130601,1,23,23,121,12101
146130601,2,23,23,121,12101
146130701,1,23,23,121,12101
146130801,1,22,23,121,12101
146130801,2,22,23,121,12101
146130901,1,22,22,121,12101
146130901,2,22,22,121,12101
146130901,3,22,22,121,12101
146131001,1,22,23,121,12101
146131101,1,23,23,121,12101
146131101,2,23,23,121,12101
146131201,1,22,23,121,12101
146131201,2,22,23,121,12101
146140201,1,63,64,81,8101
146140301,1,63,64,81,8101
146140301,2,63,64,81,8101
146140301,3,63,64,81,8101
146140301,4,63,64,81,8101
146140401,1,63,64,81,8101
146140401,2,63,64,81,8101
146140601,1,63,64,81,8101
146140601,2,63,64,81,8101
146140701,1,63,64,81,8101
146140701,2,63,64,81,8101
146140801,1,63,64,81,8101
146140801,2,63,64,81,8101
146140801,3,63,64,81,8101
146140801,4,63,64,81,8101
146140801,5,63,64,81,8101
146150101,1,66,67,21,2101
146150201,1,66,66,21,2101
146150201,2,66,66,21,2101
146150201,3,66,66,21,2101
146150201,4,66,66,21,2101
146150201,5,66,66,21,2101
146150301,1,66,66,21,2101
146150501,1,66,66,21,2101
146150501,2,66,66,21,2101
146160101,1,87,83,53,5301
146160101,2,87,83,53,5301
146160201,1,87,83,53,5301
146160201,2,87,83,53,5301
146160201,3,87,83,53,5301
146160201,4,87,83,53,5301
146160201,5,87,83,53,5301
146160201,6,87,83,53,5301
146160201,7,87,83,53,5301
146160301,1,87,83,53,5301
146160301,2,87,83,53,5301
146160301,3,87,83,53,5301
146160301,4,87,83,53,5301
146160301,5,87,83,53,5301
146160701,1,87,83,53,5301
146250101,1,77,85,91,9101
146250101,2,77,85,91,9101
146250101,3,77,85,91,9101
146250201,1,77,85,91,9101
146250201,2,77,85,91,9101
146250301,1,77,84,91,9101
146250301,2,77,84,91,9101
146250301,3,77,84,91,9101
146250301,4,77,84,91,9101
146250401,1,77,84,91,9101
146250401,2,77,84,91,9101
146250401,3,77,84,91,9101
146250401,4,77,84,91,9101
146250401,5,77,84,91,9101
146270201,1,74,69,63,6301
146270201,2,74,69,63,6301
146270201,3,74,69,63,6301
146270201,4,74,69,63,6301
146270201,5,74,69,63,6301
146270201,6,74,69,63,6301
146270601,1,74,69,63,6301
146270701,1,74,69,63,6301
146270801,1,74,69,63,6301
146270801,2,74,69,63,6301
146270801,3,74,69,63,6301
146280101,1,55,61,91,9101
146280101,2,55,61,91,9101
146280101,3,55,61,91,9101
146280101,4,55,61,91,9101
146280101,5,55,61,91,9101
146280201,1,56,61,91,9101
146280201,2,56,61,91,9101
146280201,3,56,61,91,9101
146280301,1,55,61,91,9101
146280301,2,55,61,91,9101
146280401,1,56,61,91,9101
146280401,2,56,61,91,9101
146280401,3,56,61,91,9101
146280401,4,56,61,91,9101
146280501,1,56,61,91,9101
146280501,2,56,61,91,9101
146280502,1,56,61,91,9101
146280502,2,56,61,91,9101
146280601,1,56,61,91,9101
146280601,2,56,61,91,9101
146280801,1,56,61,91,9101
146290101,1,82,94,58,5803
146290101,2,82,94,58,5803
146290301,1,82,93,58,5803
146290301,2,82,93,58,5803
146290401,1,82,94,58,5803
146290401,2,82,94,58,5803
146290501,1,82,93,58,5803
146290501,2,82,93,58,5803
146290601,1,82,93,58,5803
146290801,1,82,93,58,5803
146290801,2,82,93,58,5803
146290801,3,82,93,58,5803
146380101,1,60,62,163,16301
